Item;Código de item;Nome do produto;Descrição química;Grau de Etoxilação;Grupo de Família;Família de Produtos;Peso Molecular;Data inicial do estudo;Tipo de estudo;Ensaios físico-químicos;ensaio_normalizado;categoria_ensaio;is_quantitativo;Método;Especificação;spec_tipo;spec_min;spec_max;0 dia_valor;0 dia_menor_que;1 sem_valor;1 sem_menor_que;2 sem_valor;2 sem_menor_que;1m_valor;1m_menor_que;2m_valor;2m_menor_que;3m_valor;3m_menor_que;4m_valor;4m_menor_que;5m_valor;5m_menor_que;6m_valor;6m_menor_que;9m_valor;9m_menor_que;12m_valor;12m_menor_que;18m_valor;18m_menor_que;24m_valor;24m_menor_que;30m_valor;30m_menor_que;36m_valor;36m_menor_que
39;Q59;Oximulsion B1000;Mistura de tensoativos aniônico e não iônico ;Não aplicável;Blends and Specialties;Blend - Coatings;Não aplicável;2015-02-10;Acelerado;pH, 10% aquoso, p/p;pH;Fisico-Quimico;True;MA-729;11,0 - 13,0;RANGE;11.0;13.0;11.77;False;;False;;False;11.76;False;;False;11.83;False;;False;;False;11.86;False;;False;;False;;False;;False;;False;;False
39;Q59;Oximulsion B1000;Mistura de tensoativos aniônico e não iônico ;Não aplicável;Blends and Specialties;Blend - Coatings;Não aplicável;2015-02-10;Acelerado;Aparência;Aparencia;Organoleptico;False;MA-742;líquido límpido incolor a amarelado;DESCRITIVA;;;LIQUIDO;False;;False;;False;LIQUIDO;False;;False;LIQUIDO;False;;False;;False;LIQUIDO;False;;False;;False;;False;;False;;False;;False
39;Q59;Oximulsion B1000;Mistura de tensoativos aniônico e não iônico ;Não aplicável;Blends and Specialties;Blend - Coatings;Não aplicável;2015-02-10;Acelerado;Sulfato de sódio, %;Sulfato de Sodio;Composicao;True;MA-761;0,55 máx.;MAXIMO;;0.55;0.08;False;;False;;False;0.09;False;;False;0.1;False;;False;;False;0.1;False;;False;;False;;False;;False;;False;;False
39;Q59;Oximulsion B1000;Mistura de tensoativos aniônico e não iônico ;Não aplicável;Blends and Specialties;Blend - Coatings;Não aplicável;2015-02-10;Acelerado;Alcalinidade, NaOH, %p;Alcalinidade;Composicao;True;MA-985;0,18 - 0,29;RANGE;0.18;0.29;0.23;False;;False;;False;0.22;False;;False;0.23;False;;False;;False;0.22;False;;False;;False;;False;;False;;False;;False
39;Q59;Oximulsion B1000;Mistura de tensoativos aniônico e não iônico ;Não aplicável;Blends and Specialties;Blend - Coatings;Não aplicável;2015-02-10;Longa duração;Matéria ativa PM430, %;Materia Ativa;Composicao;True;MA - 588;25,3 - 26,2;RANGE;25.3;26.2;25.54;False;;False;;False;;False;;False;25.57;False;;False;;False;25.93;False;25.65;False;25.8;False;25.79;False;26.11;False;25.85;False;25.9;False
39;Q59;Oximulsion B1000;Mistura de tensoativos aniônico e não iônico ;Não aplicável;Blends and Specialties;Blend - Coatings;Não aplicável;2015-02-10;Longa duração;Cloreto de sódio, %p;Cloreto de Sodio;Composicao;True;MA - 610;0,18 máx.;MAXIMO;;0.18;0.07;False;;False;;False;;False;;False;0.1;False;;False;;False;0.046;False;0.05;False;0.03;False;0.05;False;0.03;False;0.02;False;0.018;False
39;Q59;Oximulsion B1000;Mistura de tensoativos aniônico e não iônico ;Não aplicável;Blends and Specialties;Blend - Coatings;Não aplicável;2015-02-10;Longa duração;Ferro, ppm;Ferro;Contaminante;True;MA - 625;3 máx.;MAXIMO;;3.0;8.0;False;;False;;False;;False;;False;1.0;False;;False;;False;1.57;False;1.0;True;0.75;False;1.2;False;1.38;False;2.0;False;1.92;False
39;Q59;Oximulsion B1000;Mistura de tensoativos aniônico e não iônico ;Não aplicável;Blends and Specialties;Blend - Coatings;Não aplicável;2015-02-10;Longa duração;Sólidos, %;Solidos;Composicao;True;MA - 658;30,0 - 36,0;RANGE;30.0;36.0;31.47;False;;False;;False;;False;;False;31.62;False;;False;;False;31.58;False;31.74;False;31.56;False;31.74;False;31.93;False;32.81;False;31.6;False
39;Q59;Oximulsion B1000;Mistura de tensoativos aniônico e não iônico ;Não aplicável;Blends and Specialties;Blend - Coatings;Não aplicável;2015-02-10;Longa duração;Dioxana, base 100%, ppm;Dioxana;Contaminante;True;MA-715;500 máx.;MAXIMO;;500.0;78.8;False;;False;;False;;False;;False;83.38;False;;False;;False;81.4;False;105.8;False;90.95;False;98.1;False;107.5;False;101.26;False;133.2;False
39;Q59;Oximulsion B1000;Mistura de tensoativos aniônico e não iônico ;Não aplicável;Blends and Specialties;Blend - Coatings;Não aplicável;2015-02-10;Longa duração;Insulfatados, %;Insulfatados;Composicao;True;MA-722;4,7 - 6,3;RANGE;4.7;6.3;5.55;False;;False;;False;;False;;False;5.52;False;;False;;False;5.81;False;5.33;False;5.58;False;5.56;False;5.48;False;5.66;False;5.32;False
39;Q59;Oximulsion B1000;Mistura de tensoativos aniônico e não iônico ;Não aplicável;Blends and Specialties;Blend - Coatings;Não aplicável;2015-02-10;Longa duração;pH, 10% aquoso, p/p;pH;Fisico-Quimico;True;MA-729;11,0 - 13,0;RANGE;11.0;13.0;11.77;False;;False;;False;;False;;False;11.84;False;;False;;False;11.88;False;11.74;False;11.77;False;11.74;False;11.63;False;11.78;False;11.61;False
39;Q59;Oximulsion B1000;Mistura de tensoativos aniônico e não iônico ;Não aplicável;Blends and Specialties;Blend - Coatings;Não aplicável;2015-02-10;Longa duração;Aparência;Aparencia;Organoleptico;False;MA-742;líquido límpido incolor a amarelado;DESCRITIVA;;;LIQUIDO;False;;False;;False;;False;;False;LIQUIDO;False;;False;;False;LIQUIDO;False;LIQUIDO;False;LIQUIDO;False;LIQUIDO;False;LIQUIDO;False;LIQUIDO;False;LIQUIDO;False
39;Q59;Oximulsion B1000;Mistura de tensoativos aniônico e não iônico ;Não aplicável;Blends and Specialties;Blend - Coatings;Não aplicável;2015-02-10;Longa duração;Sulfato de sódio, %;Sulfato de Sodio;Composicao;True;MA-761;0,55 máx.;MAXIMO;;0.55;0.08;False;;False;;False;;False;;False;0.1;False;;False;;False;0.09;False;0.1;False;0.1;False;0.06;False;0.1;False;0.1;False;0.12;False
39;Q59;Oximulsion B1000;Mistura de tensoativos aniônico e não iônico ;Não aplicável;Blends and Specialties;Blend - Coatings;Não aplicável;2015-02-10;Longa duração;Alcalinidade, NaOH, %p;Alcalinidade;Composicao;True;MA-985;0,18 - 0,29;RANGE;0.18;0.29;0.23;False;;False;;False;;False;;False;0.23;False;;False;;False;0.22;False;0.22;False;0.22;False;0.22;False;0.22;False;0.22;False;0.24;False
40;W70;Oxipurity 2170;Acetato de isopentila;Não aplicável;Solvent;Ester;130;2017-08-29;Acelerado;Refração, índice de, 20ºC;Indice de Refracao;Fisico-Quimico;True;MA-216;1,400 - 1,404;RANGE;1.4;1.404;1.4005;False;;False;;False;1.4005;False;;False;1.4004;False;;False;;False;1.4005;False;;False;;False;;False;;False;;False;;False
40;W70;Oxipurity 2170;Acetato de isopentila;Não aplicável;Solvent;Ester;130;2017-08-29;Acelerado;Material em suspensão;Material em Suspensao;Organoleptico;False;MA-222;Substancialmente livre;DESCRITIVA;;;LIVRE;False;;False;;False;LIVRE;False;;False;LIVRE;False;;False;;False;LIVRE;False;;False;;False;;False;;False;;False;;False
40;W70;Oxipurity 2170;Acetato de isopentila;Não aplicável;Solvent;Ester;130;2017-08-29;Acelerado;Antioxidante, ppm;Antioxidante;Composicao;True;MA-224;0,1 máx;MAXIMO;;0.1;ND;False;;False;;False;ND;False;;False;ND;False;;False;;False;ND;False;;False;;False;;False;;False;;False;;False
40;W70;Oxipurity 2170;Acetato de isopentila;Não aplicável;Solvent;Ester;130;2017-08-29;Acelerado;Peróxidos ,ppm;Indice de Peroxidos;Contaminante;True;MA-234;10 máx;MAXIMO;;10.0;4.28;False;;False;;False;8.49;False;;False;9.51;False;;False;;False;16.62;False;;False;;False;;False;;False;;False;;False
40;W70;Oxipurity 2170;Acetato de isopentila;Não aplicável;Solvent;Ester;130;2017-08-29;Acelerado;Acetato de isopentila - AAIP, %p;Aldeidos/Acetatos;Composicao;True;MA-243;99,0 min;MINIMO;99.0;;99.52;False;;False;;False;99.86;False;;False;99.31;False;;False;;False;99.53;False;;False;;False;;False;;False;;False;;False
40;W70;Oxipurity 2170;Acetato de isopentila;Não aplicável;Solvent;Ester;130;2017-08-29;Acelerado;Acidez, como ácido acético, ppm;Indice de Acidez;Fisico-Quimico;True;MA-638;200 máx;MAXIMO;;200.0;38.0;False;;False;;False;37.5;False;;False;159.0;False;;False;;False;54.37;False;;False;;False;;False;;False;;False;;False
40;W70;Oxipurity 2170;Acetato de isopentila;Não aplicável;Solvent;Ester;130;2017-08-29;Acelerado;Limpidez, 25ºC;Limpidez;Organoleptico;False;MA-747;límpido;DESCRITIVA;;;LÍMPIDA;False;;False;;False;LIMPIDA;False;;False;LÍMPIDA;False;;False;;False;LIMPIDO;False;;False;;False;;False;;False;;False;;False
40;W70;Oxipurity 2170;Acetato de isopentila;Não aplicável;Solvent;Ester;130;2017-08-29;Acelerado;Água, %p;Teor de Agua;Fisico-Quimico;True;MA-779;0,1 máx;MAXIMO;;0.1;0.01;False;;False;;False;0.02;False;;False;0.03;False;;False;;False;0.07;False;;False;;False;;False;;False;;False;;False
40;W70;Oxipurity 2170;Acetato de isopentila;Não aplicável;Solvent;Ester;130;2017-08-29;Acelerado;Densidade, 25/25ºC;Densidade;Fisico-Quimico;True;MA-866;0,868 - 0,878;RANGE;0.868;0.878;0.8711;False;;False;;False;0.8713;False;;False;0.8735;False;;False;;False;0.8697;False;;False;;False;;False;;False;;False;;False
40;W70;Oxipurity 2170;Acetato de isopentila;Não aplicável;Solvent;Ester;130;2017-08-29;Acelerado;Cor Pt-Co, temperatura ambiente;Cor Pt-Co;Cor;True;MA-881 / NBR 5769;10 máx;MAXIMO;;10.0;1.2;False;;False;;False;2.0;False;;False;6.2;False;;False;;False;0.8;False;;False;;False;;False;;False;;False;;False
40;W70;Oxipurity 2170;Acetato de isopentila;Não aplicável;Solvent;Ester;130;2017-08-29;Longa duração;Refração, índice de, 20ºC;Indice de Refracao;Fisico-Quimico;True;MA-216;1,400 - 1,404;RANGE;1.4;1.404;1.4005;False;;False;;False;;False;;False;1.4004;False;;False;;False;1.4005;False;1.4114;False;1.4006;False;;False;;False;;False;;False
40;W70;Oxipurity 2170;Acetato de isopentila;Não aplicável;Solvent;Ester;130;2017-08-29;Longa duração;Material em suspensão;Material em Suspensao;Organoleptico;False;MA-222;Substancialmente livre;DESCRITIVA;;;LIVRE;False;;False;;False;;False;;False;LIVRE;False;;False;;False;LIVRE;False;LIVRE;False;LIVRE;False;;False;;False;;False;;False
40;W70;Oxipurity 2170;Acetato de isopentila;Não aplicável;Solvent;Ester;130;2017-08-29;Longa duração;Antioxidante, ppm;Antioxidante;Composicao;True;MA-224;0,1 máx;MAXIMO;;0.1;ND;False;;False;;False;;False;;False;ND;False;;False;;False;ND;False;0.1;True;ND;False;;False;;False;;False;;False
40;W70;Oxipurity 2170;Acetato de isopentila;Não aplicável;Solvent;Ester;130;2017-08-29;Longa duração;Peróxidos ,ppm;Indice de Peroxidos;Contaminante;True;MA-234;10 máx;MAXIMO;;10.0;4.28;False;;False;;False;;False;;False;8.28;False;;False;;False;9.7;False;17.32;False;15.47;False;;False;;False;;False;;False
40;W70;Oxipurity 2170;Acetato de isopentila;Não aplicável;Solvent;Ester;130;2017-08-29;Longa duração;Acetato de isopentila - AAIP, %p;Aldeidos/Acetatos;Composicao;True;MA-243;99,0 min;MINIMO;99.0;;99.52;False;;False;;False;;False;;False;99.24;False;;False;;False;99.54;False;99.62;False;98.92;False;;False;;False;;False;;False
40;W70;Oxipurity 2170;Acetato de isopentila;Não aplicável;Solvent;Ester;130;2017-08-29;Longa duração;Acidez, como ácido acético, ppm;Indice de Acidez;Fisico-Quimico;True;MA-638;200 máx;MAXIMO;;200.0;38.0;False;;False;;False;;False;;False;91.0;False;;False;;False;64.96;False;122.78;False;57.0;False;;False;;False;;False;;False
40;W70;Oxipurity 2170;Acetato de isopentila;Não aplicável;Solvent;Ester;130;2017-08-29;Longa duração;Limpidez, 25ºC;Limpidez;Organoleptico;False;MA-747;límpido;DESCRITIVA;;;LÍMPIDA;False;;False;;False;;False;;False;LÍMPIDA;False;;False;;False;LIMPIDO;False;LIMPIDO;False;LIMPIDO;False;;False;;False;;False;;False
40;W70;Oxipurity 2170;Acetato de isopentila;Não aplicável;Solvent;Ester;130;2017-08-29;Longa duração;Água, %p;Teor de Agua;Fisico-Quimico;True;MA-779;0,1 máx;MAXIMO;;0.1;0.01;False;;False;;False;;False;;False;0.03;False;;False;;False;0.07;False;0.07;False;0.03;False;;False;;False;;False;;False
40;W70;Oxipurity 2170;Acetato de isopentila;Não aplicável;Solvent;Ester;130;2017-08-29;Longa duração;Densidade, 25/25ºC;Densidade;Fisico-Quimico;True;MA-866;0,868 - 0,878;RANGE;0.868;0.878;0.8711;False;;False;;False;;False;;False;0.8732;False;;False;;False;0.8696;False;0.8716;False;0.8711;False;;False;;False;;False;;False
40;W70;Oxipurity 2170;Acetato de isopentila;Não aplicável;Solvent;Ester;130;2017-08-29;Longa duração;Cor Pt-Co, temperatura ambiente;Cor Pt-Co;Cor;True;MA-881 / NBR 5769;10 máx;MAXIMO;;10.0;1.2;False;;False;;False;;False;;False;2.3;False;;False;;False;0.8;False;8.0;False;2.0;False;;False;;False;;False;;False
41;W64;Oxipurity 3270;Alcool isoamilico;Não aplicável;Solvent;Alcohol;88;2017-08-15;Acelerado;Piridina, %p;Piridina;Composicao;True;MA-1084;0,00 - 0,03;RANGE;0.0;0.03;0.01;True;;False;;False;0.01;True;;False;0.01;True;;False;;False;0.01;True;;False;;False;;False;;False;;False;;False
41;W64;Oxipurity 3270;Alcool isoamilico;Não aplicável;Solvent;Alcohol;88;2017-08-15;Acelerado;2-metil-butanol-1, %;Alcoois;Composicao;True;MA-1103;5 - 35;RANGE;5.0;35.0;20.48;False;;False;;False;20.3;False;;False;20.15;False;;False;;False;17.8;False;;False;;False;;False;;False;;False;;False
41;W64;Oxipurity 3270;Alcool isoamilico;Não aplicável;Solvent;Alcohol;88;2017-08-15;Acelerado;3-metil-butanol-1, %;Alcoois;Composicao;True;MA-1103;65 - 95;RANGE;65.0;95.0;79.54;False;;False;;False;79.6;False;;False;79.73;False;;False;;False;81.56;False;;False;;False;;False;;False;;False;;False
41;W64;Oxipurity 3270;Alcool isoamilico;Não aplicável;Solvent;Alcohol;88;2017-08-15;Acelerado;Isobutanol + N-butanol, ppm;Alcoois;Composicao;True;MA-154;0 - 1000;RANGE;0.0;1000.0;669.0;False;;False;;False;653.0;False;;False;872.0;False;;False;;False;747.0;False;;False;;False;;False;;False;;False;;False
41;W64;Oxipurity 3270;Alcool isoamilico;Não aplicável;Solvent;Alcohol;88;2017-08-15;Acelerado;Isopentanol, %p;Alcoois;Composicao;True;MA-154;99,0 - 100,0;RANGE;99.0;100.0;99.89;False;;False;;False;99.88;False;;False;99.64;False;;False;;False;99.77;False;;False;;False;;False;;False;;False;;False
41;W64;Oxipurity 3270;Alcool isoamilico;Não aplicável;Solvent;Alcohol;88;2017-08-15;Acelerado;Refração, índice de, 20ºC;Indice de Refracao;Fisico-Quimico;True;MA-216;1,4050 - 1,4100;RANGE;1.405;1.41;1.4073;False;;False;;False;1.4073;False;;False;1.4073;False;;False;;False;1.4072;False;;False;;False;;False;;False;;False;;False
41;W64;Oxipurity 3270;Alcool isoamilico;Não aplicável;Solvent;Alcohol;88;2017-08-15;Acelerado;Aldeídos, como acetaldeído, ppm;Aldeidos/Acetatos;Composicao;True;MA-220;0 - 500;RANGE;0.0;500.0;166.2;False;;False;;False;273.82;False;;False;241.05;False;;False;;False;514.0;False;;False;;False;;False;;False;;False;;False
41;W64;Oxipurity 3270;Alcool isoamilico;Não aplicável;Solvent;Alcohol;88;2017-08-15;Acelerado;Material em suspensão, Admensional;Material em Suspensao;Organoleptico;False;MA-222;Substancialmente Livre;DESCRITIVA;;;ISENTO;False;;False;;False;ISENTO;False;;False;ISENTO;False;;False;;False;ISENTO;False;;False;;False;;False;;False;;False;;False
41;W64;Oxipurity 3270;Alcool isoamilico;Não aplicável;Solvent;Alcohol;88;2017-08-15;Acelerado;Acidez, como ácido acético, ppm;Indice de Acidez;Fisico-Quimico;True;MA-638;0 - 50;RANGE;0.0;50.0;41.0;False;;False;;False;41.04;False;;False;44.08;False;;False;;False;55.2;False;;False;;False;;False;;False;;False;;False
41;W64;Oxipurity 3270;Alcool isoamilico;Não aplicável;Solvent;Alcohol;88;2017-08-15;Acelerado;Aparência, 25ºC;Aparencia;Organoleptico;False;MA-742;Líquido Límpido;DESCRITIVA;;;LIQUIDO;False;;False;;False;LIQUIDO;False;;False;LIQUIDO;False;;False;;False;LIQUIDO;False;;False;;False;;False;;False;;False;;False
41;W64;Oxipurity 3270;Alcool isoamilico;Não aplicável;Solvent;Alcohol;88;2017-08-15;Acelerado;Água, %p;Teor de Agua;Fisico-Quimico;True;MA-875;0,0 - 0,1;RANGE;0.0;0.1;0.06;False;;False;;False;0.11;False;;False;0.12;False;;False;;False;0.1;False;;False;;False;;False;;False;;False;;False
41;W64;Oxipurity 3270;Alcool isoamilico;Não aplicável;Solvent;Alcohol;88;2017-08-15;Acelerado;Densidade, 20/20°C;Densidade;Fisico-Quimico;True;MA-866;0,810 - 0,815;RANGE;0.81;0.815;0.8125;False;;False;;False;0.8124;False;;False;0.8125;False;;False;;False;0.8121;False;;False;;False;;False;;False;;False;;False
41;W64;Oxipurity 3270;Alcool isoamilico;Não aplicável;Solvent;Alcohol;88;2017-08-15;Acelerado;Cor Pt-Co, temperatura ambiente;Cor Pt-Co;Cor;True;MA-881;0 - 15;RANGE;0.0;15.0;1.6;False;;False;;False;1.4;False;;False;2.2;False;;False;;False;2.1;False;;False;;False;;False;;False;;False;;False
41;W64;Oxipurity 3270;Alcool isoamilico;Não aplicável;Solvent;Alcohol;88;2017-08-15;Acelerado;Resíduo de evaporação, %p;Residuo;Composicao;True;MA-923;0,00 - 0,01;RANGE;0.0;0.01;Nãodetectado;False;;False;;False;0.01;True;;False;0.01;True;;False;;False;0.01;True;;False;;False;;False;;False;;False;;False
41;W64;Oxipurity 3270;Alcool isoamilico;Não aplicável;Solvent;Alcohol;88;2017-08-15;Longa duração;Piridina, %p;Piridina;Composicao;True;MA-1084;0,00 - 0,03;RANGE;0.0;0.03;0.01;True;;False;;False;;False;;False;0.01;True;;False;;False;0.01;True;0.01;True;0.01;True;0.01;True;0.01;True;0.01;True;0.01;True
41;W64;Oxipurity 3270;Alcool isoamilico;Não aplicável;Solvent;Alcohol;88;2017-08-15;Longa duração;2-metil-butanol-1, %;Alcoois;Composicao;True;MA-1103;5 - 35;RANGE;5.0;35.0;20.48;False;;False;;False;;False;;False;20.43;False;;False;;False;17.71;False;20.87;False;19.92;False;22.87;False;20.53;False;20.04;False;79.76;False
41;W64;Oxipurity 3270;Alcool isoamilico;Não aplicável;Solvent;Alcohol;88;2017-08-15;Longa duração;3-metil-butanol-1, %;Alcoois;Composicao;True;MA-1103;65 - 95;RANGE;65.0;95.0;79.54;False;;False;;False;;False;;False;79.46;False;;False;;False;81.67;False;79.0;False;79.65;False;76.93;False;79.33;False;79.86;False;20.1;False
41;W64;Oxipurity 3270;Alcool isoamilico;Não aplicável;Solvent;Alcohol;88;2017-08-15;Longa duração;Isobutanol + N-butanol, ppm;Alcoois;Composicao;True;MA-154;0 - 1000;RANGE;0.0;1000.0;669.0;False;;False;;False;;False;;False;765.0;False;;False;;False;751.0;False;830.0;False;636.0;False;700.0;False;600.0;False;774.0;False;733.0;False
41;W64;Oxipurity 3270;Alcool isoamilico;Não aplicável;Solvent;Alcohol;88;2017-08-15;Longa duração;Isopentanol, %p;Alcoois;Composicao;True;MA-154;99,0 - 100,0;RANGE;99.0;100.0;99.89;False;;False;;False;;False;;False;99.74;False;;False;;False;99.79;False;99.77;False;99.72;False;99.7;False;99.72;False;99.75;False;99.79;False
41;W64;Oxipurity 3270;Alcool isoamilico;Não aplicável;Solvent;Alcohol;88;2017-08-15;Longa duração;Refração, índice de, 20ºC;Indice de Refracao;Fisico-Quimico;True;MA-216;1,4050 - 1,4100;RANGE;1.405;1.41;1.4073;False;;False;;False;;False;;False;1.4073;False;;False;;False;1.4073;False;1.4073;False;1.4072;False;1.4072;False;1.4072;False;1.4073;False;1.4072;False
41;W64;Oxipurity 3270;Alcool isoamilico;Não aplicável;Solvent;Alcohol;88;2017-08-15;Longa duração;Aldeídos, como acetaldeído, ppm;Aldeidos/Acetatos;Composicao;True;MA-220;0 - 500;RANGE;0.0;500.0;166.2;False;;False;;False;;False;;False;183.97;False;;False;;False;342.0;False;227.89;False;272.61;False;378.84;False;435.73;False;101.0;False;872.21;False
41;W64;Oxipurity 3270;Alcool isoamilico;Não aplicável;Solvent;Alcohol;88;2017-08-15;Longa duração;Material em suspensão, Admensional;Material em Suspensao;Organoleptico;False;MA-222;Substancialmente Livre;DESCRITIVA;;;ISENTO;False;;False;;False;;False;;False;ISENTO;False;;False;;False;ISENTO;False;ISENTO;False;ISENTO;False;ISENTO;False;ISENTO;False;ISENTO;False;ISENTO;False
41;W64;Oxipurity 3270;Alcool isoamilico;Não aplicável;Solvent;Alcohol;88;2017-08-15;Longa duração;Acidez, como ácido acético, ppm;Indice de Acidez;Fisico-Quimico;True;MA-638;0 - 50;RANGE;0.0;50.0;41.0;False;;False;;False;;False;;False;45.59;False;;False;;False;55.04;False;63.31;False;44.8;False;118.24;False;20.16;False;43.93;False;59.0;False
41;W64;Oxipurity 3270;Alcool isoamilico;Não aplicável;Solvent;Alcohol;88;2017-08-15;Longa duração;Aparência, 25ºC;Aparencia;Organoleptico;False;MA-742;Líquido Límpido;DESCRITIVA;;;LIQUIDO;False;;False;;False;;False;;False;LIQUIDO;False;;False;;False;LIQUIDO;False;LIQUIDO;False;LIQUIDO;False;LIQUIDO;False;LIQUIDO;False;LIQUIDO;False;LIQUIDO;False
41;W64;Oxipurity 3270;Alcool isoamilico;Não aplicável;Solvent;Alcohol;88;2017-08-15;Longa duração;Água, %p;Teor de Agua;Fisico-Quimico;True;MA-875;0,0 - 0,1;RANGE;0.0;0.1;0.06;False;;False;;False;;False;;False;0.11;False;;False;;False;0.1;False;0.13;False;0.12;False;0.12;False;0.14;False;0.11;False;0.14;False
41;W64;Oxipurity 3270;Alcool isoamilico;Não aplicável;Solvent;Alcohol;88;2017-08-15;Longa duração;Densidade, 20/20°C;Densidade;Fisico-Quimico;True;MA-866;0,810 - 0,815;RANGE;0.81;0.815;0.8125;False;;False;;False;;False;;False;0.8124;False;;False;;False;0.8121;False;0.8125;False;0.8124;False;0.8128;False;0.8124;False;0.8125;False;0.8125;False
41;W64;Oxipurity 3270;Alcool isoamilico;Não aplicável;Solvent;Alcohol;88;2017-08-15;Longa duração;Cor Pt-Co, temperatura ambiente;Cor Pt-Co;Cor;True;MA-881;0 - 15;RANGE;0.0;15.0;1.6;False;;False;;False;;False;;False;2.0;False;;False;;False;1.5;False;1.6;False;1.0;True;2.2;False;2.3;False;1.3;False;4.3;False
41;W64;Oxipurity 3270;Alcool isoamilico;Não aplicável;Solvent;Alcohol;88;2017-08-15;Longa duração;Resíduo de evaporação, %p;Residuo;Composicao;True;MA-923;0,00 - 0,01;RANGE;0.0;0.01;Nãodetectado;False;;False;;False;;False;;False;0.01;True;;False;;False;0.01;True;ND;False;ND;False;0.01;True;0.01;True;0.01;True;0.01;True
42;T93;Oxisense S 0440;Polietileno glicol 200, óleo de mamona hidrogenado com 40EO e água ;Não aplicável;Blends and Specialties;Blend - HPC;Não aplicável;2017-04-20;Acelerado;Aparência, 25°C;Aparencia;Organoleptico;False;MA-742;Líquido incolor a levemente amarelado;DESCRITIVA;;;LIQUIDO;False;;False;;False;LIQUIDO;False;;False;LIQUIDO;False;;False;;False;LIQUIDO;False;;False;;False;;False;;False;;False;;False
42;T93;Oxisense S 0440;Polietileno glicol 200, óleo de mamona hidrogenado com 40EO e água ;Não aplicável;Blends and Specialties;Blend - HPC;Não aplicável;2017-04-20;Acelerado;pH, 1% p/p solução aquosa, 25°C;pH;Fisico-Quimico;True;MA-729;5,0 - 8,0;RANGE;5.0;8.0;6.59;False;;False;;False;6.64;False;;False;6.29;False;;False;;False;6.32;False;;False;;False;;False;;False;;False;;False
42;T93;Oxisense S 0440;Polietileno glicol 200, óleo de mamona hidrogenado com 40EO e água ;Não aplicável;Blends and Specialties;Blend - HPC;Não aplicável;2017-04-20;Acelerado;Índice de Saponificação, mg KOH/g;Indice de Saponificacao;Fisico-Quimico;True;MA-810;8 - 20;RANGE;8.0;20.0;9.54;False;;False;;False;10.4;False;;False;10.46;False;;False;;False;11.21;False;;False;;False;;False;;False;;False;;False
42;T93;Oxisense S 0440;Polietileno glicol 200, óleo de mamona hidrogenado com 40EO e água ;Não aplicável;Blends and Specialties;Blend - HPC;Não aplicável;2017-04-20;Acelerado;Água, %;Teor de Agua;Fisico-Quimico;True;MA-875;3,0 - 7,0;RANGE;3.0;7.0;5.15;False;;False;;False;5.18;False;;False;5.29;False;;False;;False;5.18;False;;False;;False;;False;;False;;False;;False
42;T93;Oxisense S 0440;Polietileno glicol 200, óleo de mamona hidrogenado com 40EO e água ;Não aplicável;Blends and Specialties;Blend - HPC;Não aplicável;2017-04-20;Longa duração;Aparência, 25°C;Aparencia;Organoleptico;False;MA-742;Líquido incolor a levemente amarelado;DESCRITIVA;;;LIQUIDO;False;;False;;False;;False;;False;LIQUIDO;False;;False;;False;LIQUIDO;False;LIQUIDO;False;LIQUIDO;False;LIQUIDO;False;LIQUIDO;False;LIQUIDO;False;LIQUIDO;False
42;T93;Oxisense S 0440;Polietileno glicol 200, óleo de mamona hidrogenado com 40EO e água ;Não aplicável;Blends and Specialties;Blend - HPC;Não aplicável;2017-04-20;Longa duração;pH, 1% p/p solução aquosa, 25°C;pH;Fisico-Quimico;True;MA-729;5,0 - 8,0;RANGE;5.0;8.0;6.59;False;;False;;False;;False;;False;6.61;False;;False;;False;6.55;False;6.02;False;5.86;False;5.92;False;6.39;False;6.56;False;5.9;False
42;T93;Oxisense S 0440;Polietileno glicol 200, óleo de mamona hidrogenado com 40EO e água ;Não aplicável;Blends and Specialties;Blend - HPC;Não aplicável;2017-04-20;Longa duração;Índice de Saponificação, mg KOH/g;Indice de Saponificacao;Fisico-Quimico;True;MA-810;8 - 20;RANGE;8.0;20.0;9.54;False;;False;;False;;False;;False;9.42;False;;False;;False;11.48;False;11.16;False;10.56;False;10.59;False;13.7;False;14.61;False;13.34;False
42;T93;Oxisense S 0440;Polietileno glicol 200, óleo de mamona hidrogenado com 40EO e água ;Não aplicável;Blends and Specialties;Blend - HPC;Não aplicável;2017-04-20;Longa duração;Água, %;Teor de Agua;Fisico-Quimico;True;MA-875;3,0 - 7,0;RANGE;3.0;7.0;5.15;False;;False;;False;;False;;False;5.12;False;;False;;False;5.2;False;5.1;False;5.08;False;5.22;False;5.27;False;5.26;False;5.17;False
43;AL2;Oxitive 7140;Mistura de alcoois etoxilados;Não aplicável;Blends and Specialties;Blend - Coatings;Não aplicável;2022-02-23;Acelerado;Material em suspensão, adimencional;Material em Suspensao;Organoleptico;False;MA-222;Substancialmente livre;DESCRITIVA;;;ISENTO;False;;False;;False;;False;;False;ISENTO;False;;False;;False;ISENTO;False;;False;;False;;False;;False;;False;;False
43;AL2;Oxitive 7140;Mistura de alcoois etoxilados;Não aplicável;Blends and Specialties;Blend - Coatings;Não aplicável;2022-02-23;Acelerado;pH, 1% p/p, aquoso, 25ºC;pH;Fisico-Quimico;True;MA-729;6,2 a 7,3;RANGE;6.2;7.3;6.29;False;;False;;False;;False;;False;5.97;False;;False;;False;6.3;False;;False;;False;;False;;False;;False;;False
